Order_ID,Date,Product,Category,Quantity,Unit_Cost,Unit_Price,Revenue,Cost,Profit,Profit_Margin,Customer_Type,Payment_Method
ORD0595,2026-07-01,Eraser,School,6,3,7,42,18,24,57.14285714285714,Student,Card
ORD0285,2026-07-01,Gel Pen,Writing,2,10,20,40,20,20,50.0,Individual,Cash
ORD0058,2026-07-01,Scissors,Office,5,25,45,225,125,100,44.44444444444444,Student,Cash
ORD1880,2026-07-01,Calculator,Office,8,180,300,2400,1440,960,40.0,Individual,UPI
ORD0883,2026-07-01,File,Office,1,18,35,35,18,17,48.57142857142857,Business,Cash
ORD1473,2026-07-01,Calculator,Office,10,180,300,3000,1800,1200,40.0,Business,Card
ORD0319,2026-07-01,Glue,School,1,15,25,25,15,10,40.0,Student,Card
ORD0284,2026-07-01,Stapler,Office,3,45,75,225,135,90,40.0,Student,UPI
ORD0041,2026-07-01,Notebook,Paper,9,35,60,540,315,225,41.66666666666667,Individual,Cash
ORD1900,2026-07-02,Color Pencils,School,2,45,80,160,90,70,43.75,Individual,UPI
ORD0244,2026-07-02,Ball Pen,Writing,5,5,10,50,25,25,50.0,Student,Card
ORD1994,2026-07-02,A4 Sheets,Paper,3,180,250,750,540,210,28.000000000000004,Student,Cash
ORD0908,2026-07-02,Color Pencils,School,4,45,80,320,180,140,43.75,Business,UPI
ORD0793,2026-07-02,Color Pencils,School,7,45,80,560,315,245,43.75,Student,Card
ORD1454,2026-07-02,Color Pencils,School,9,45,80,720,405,315,43.75,Business,Cash
ORD1302,2026-07-02,Gel Pen,Writing,8,10,20,160,80,80,50.0,Individual,UPI
ORD0703,2026-07-02,A4 Sheets,Paper,3,180,250,750,540,210,28.000000000000004,Student,Card
ORD1778,2026-07-03,Ball Pen,Writing,8,5,10,80,40,40,50.0,Student,Card
ORD1435,2026-07-03,Glue,School,1,15,25,25,15,10,40.0,Business,UPI
ORD1106,2026-07-03,Drawing Book,School,7,30,50,350,210,140,40.0,Student,UPI
ORD0995,2026-07-03,Scissors,Office,4,25,45,180,100,80,44.44444444444444,Individual,Cash
ORD1916,2026-07-03,Glue,School,1,15,25,25,15,10,40.0,Student,UPI
ORD1046,2026-07-03,A4 Sheets,Paper,2,180,250,500,360,140,28.000000000000004,Business,UPI
ORD1318,2026-07-04,Gel Pen,Writing,5,10,20,100,50,50,50.0,Business,UPI
ORD1322,2026-07-04,Highlighter,Writing,5,20,35,175,100,75,42.857142857142854,Student,Cash
ORD1265,2026-07-04,Notebook,Paper,5,35,60,300,175,125,41.66666666666667,Individual,Card
ORD0797,2026-07-04,Ball Pen,Writing,8,5,10,80,40,40,50.0,Business,Card
ORD0674,2026-07-04,Glue,School,2,15,25,50,30,20,40.0,Student,Card
ORD0417,2026-07-05,Highlighter,Writing,6,20,35,210,120,90,42.857142857142854,Business,UPI
ORD1221,2026-07-05,Highlighter,Writing,9,20,35,315,180,135,42.857142857142854,Individual,Cash
ORD0296,2026-07-05,Marker,Writing,4,20,35,140,80,60,42.857142857142854,Individual,UPI
ORD0317,2026-07-05,Marker,Writing,4,20,35,140,80,60,42.857142857142854,Individual,UPI
ORD0020,2026-07-05,A4 Sheets,Paper,8,180,250,2000,1440,560,28.000000000000004,Student,Card
ORD0024,2026-07-05,File,Office,2,18,35,70,36,34,48.57142857142857,Student,UPI
ORD1954,2026-07-05,Drawing Book,School,1,30,50,50,30,20,40.0,Student,UPI
ORD0419,2026-07-05,Scissors,Office,10,25,45,450,250,200,44.44444444444444,Student,Card
ORD1086,2026-07-06,Ball Pen,Writing,10,5,10,100,50,50,50.0,Student,Cash
ORD1039,2026-07-06,Drawing Book,School,3,30,50,150,90,60,40.0,Business,Card
ORD1936,2026-07-06,File,Office,1,18,35,35,18,17,48.57142857142857,Business,Card
ORD1153,2026-07-06,Ball Pen,Writing,4,5,10,40,20,20,50.0,Business,UPI
ORD1748,2026-07-06,Scissors,Office,5,25,45,225,125,100,44.44444444444444,Business,Cash
ORD1813,2026-07-06,Eraser,School,4,3,7,28,12,16,57.14285714285714,Business,Card
ORD0149,2026-07-06,Glue,School,6,15,25,150,90,60,40.0,Individual,UPI
ORD0044,2026-07-06,Scissors,Office,6,25,45,270,150,120,44.44444444444444,Student,Cash
ORD1839,2026-07-06,Ball Pen,Writing,6,5,10,60,30,30,50.0,Student,Card
ORD1088,2026-07-06,Highlighter,Writing,6,20,35,210,120,90,42.857142857142854,Individual,Card
ORD1347,2026-07-06,Notebook,Paper,6,35,60,360,210,150,41.66666666666667,Business,Card
ORD0125,2026-07-07,Drawing Book,School,5,30,50,250,150,100,40.0,Student,Card
ORD1942,2026-07-07,Stapler,Office,6,45,75,450,270,180,40.0,Individual,UPI
ORD1698,2026-07-07,Marker,Writing,7,20,35,245,140,105,42.857142857142854,Individual,Card
ORD0261,2026-07-07,Notebook,Paper,10,35,60,600,350,250,41.66666666666667,Individual,UPI
ORD1551,2026-07-07,Pencil,Writing,6,4,8,48,24,24,50.0,Individual,Cash
ORD0242,2026-07-07,Ball Pen,Writing,2,5,10,20,10,10,50.0,Business,Cash
ORD0952,2026-07-07,Ball Pen,Writing,4,5,10,40,20,20,50.0,Student,UPI
ORD1633,2026-07-07,Notebook,Paper,4,35,60,240,140,100,41.66666666666667,Business,UPI
ORD1300,2026-07-08,Pencil,Writing,6,4,8,48,24,24,50.0,Student,Card
ORD0950,2026-07-08,A4 Sheets,Paper,4,180,250,1000,720,280,28.000000000000004,Individual,Cash
ORD0627,2026-07-08,File,Office,9,18,35,315,162,153,48.57142857142857,Business,Card
ORD0467,2026-07-08,Scissors,Office,9,25,45,405,225,180,44.44444444444444,Business,Card
ORD0038,2026-07-08,Pencil,Writing,6,4,8,48,24,24,50.0,Business,Card
ORD0119,2026-07-08,Eraser,School,7,3,7,49,21,28,57.14285714285714,Individual,Card
ORD1522,2026-07-08,A4 Sheets,Paper,4,180,250,1000,720,280,28.000000000000004,Business,UPI
ORD1708,2026-07-09,Drawing Book,School,10,30,50,500,300,200,40.0,Business,Card
ORD1701,2026-07-09,Pencil,Writing,10,4,8,80,40,40,50.0,Individual,Card
ORD1835,2026-07-09,Gel Pen,Writing,5,10,20,100,50,50,50.0,Student,UPI
ORD0809,2026-07-09,File,Office,7,18,35,245,126,119,48.57142857142857,Business,Card
ORD1179,2026-07-09,Glue,School,4,15,25,100,60,40,40.0,Individual,Cash
ORD1056,2026-07-09,Color Pencils,School,8,45,80,640,360,280,43.75,Business,Cash
ORD1426,2026-07-09,Ball Pen,Writing,3,5,10,30,15,15,50.0,Student,UPI
ORD1405,2026-07-09,Highlighter,Writing,10,20,35,350,200,150,42.857142857142854,Business,Cash
ORD0933,2026-07-09,Gel Pen,Writing,2,10,20,40,20,20,50.0,Student,UPI
ORD0618,2026-07-09,Color Pencils,School,9,45,80,720,405,315,43.75,Student,Cash
ORD1814,2026-07-09,Pencil,Writing,3,4,8,24,12,12,50.0,Business,Card
ORD1164,2026-07-09,Calculator,Office,1,180,300,300,180,120,40.0,Individual,UPI
ORD0262,2026-07-10,Scissors,Office,10,25,45,450,250,200,44.44444444444444,Individual,Card
ORD0528,2026-07-10,Scissors,Office,6,25,45,270,150,120,44.44444444444444,Business,Card
ORD0807,2026-07-10,Calculator,Office,3,180,300,900,540,360,40.0,Individual,UPI
ORD1962,2026-07-10,A4 Sheets,Paper,2,180,250,500,360,140,28.000000000000004,Student,Cash
ORD0603,2026-07-10,Ball Pen,Writing,7,5,10,70,35,35,50.0,Student,UPI
ORD0497,2026-07-11,File,Office,9,18,35,315,162,153,48.57142857142857,Individual,UPI
ORD0823,2026-07-11,Glue,School,2,15,25,50,30,20,40.0,Student,Cash
ORD1821,2026-07-11,Calculator,Office,5,180,300,1500,900,600,40.0,Business,Cash
ORD0977,2026-07-11,Glue,School,3,15,25,75,45,30,40.0,Business,Card
ORD1794,2026-07-11,Ball Pen,Writing,7,5,10,70,35,35,50.0,Business,Card
ORD1541,2026-07-11,Highlighter,Writing,8,20,35,280,160,120,42.857142857142854,Individual,Cash
ORD1766,2026-07-11,Color Pencils,School,7,45,80,560,315,245,43.75,Business,Card
ORD0565,2026-07-11,Marker,Writing,4,20,35,140,80,60,42.857142857142854,Business,Card
ORD0034,2026-07-11,Notebook,Paper,10,35,60,600,350,250,41.66666666666667,Business,Cash
ORD1937,2026-07-11,Drawing Book,School,2,30,50,100,60,40,40.0,Individual,Card
ORD1042,2026-07-11,Color Pencils,School,6,45,80,480,270,210,43.75,Student,Cash
ORD1505,2026-07-11,Pencil,Writing,9,4,8,72,36,36,50.0,Student,Cash
ORD1524,2026-07-11,Highlighter,Writing,10,20,35,350,200,150,42.857142857142854,Business,Card
ORD0042,2026-07-11,Marker,Writing,6,20,35,210,120,90,42.857142857142854,Student,Card
ORD0301,2026-07-11,Highlighter,Writing,9,20,35,315,180,135,42.857142857142854,Business,Cash
ORD1217,2026-07-12,Glue,School,2,15,25,50,30,20,40.0,Business,UPI
ORD1386,2026-07-12,Gel Pen,Writing,7,10,20,140,70,70,50.0,Individual,Card
ORD0850,2026-07-12,Calculator,Office,6,180,300,1800,1080,720,40.0,Individual,Cash
ORD0275,2026-07-13,Highlighter,Writing,9,20,35,315,180,135,42.857142857142854,Student,Cash
ORD0016,2026-07-13,Calculator,Office,1,180,300,300,180,120,40.0,Individual,Cash
ORD1351,2026-07-13,Highlighter,Writing,3,20,35,105,60,45,42.857142857142854,Business,UPI
ORD1172,2026-07-13,A4 Sheets,Paper,7,180,250,1750,1260,490,28.000000000000004,Student,Cash
ORD0153,2026-07-13,Scissors,Office,4,25,45,180,100,80,44.44444444444444,Business,UPI
ORD0684,2026-07-13,Color Pencils,School,6,45,80,480,270,210,43.75,Individual,Cash
ORD1728,2026-07-13,Notebook,Paper,4,35,60,240,140,100,41.66666666666667,Student,Card
ORD1511,2026-07-13,Color Pencils,School,4,45,80,320,180,140,43.75,Individual,Cash
ORD1972,2026-07-14,Ball Pen,Writing,2,5,10,20,10,10,50.0,Student,Card
ORD1896,2026-07-14,Calculator,Office,2,180,300,600,360,240,40.0,Business,Cash
ORD0465,2026-07-14,A4 Sheets,Paper,4,180,250,1000,720,280,28.000000000000004,Student,Card
ORD1799,2026-07-14,Pencil,Writing,2,4,8,16,8,8,50.0,Student,Card
ORD1142,2026-07-14,Color Pencils,School,10,45,80,800,450,350,43.75,Individual,UPI
ORD1437,2026-07-14,Calculator,Office,1,180,300,300,180,120,40.0,Business,Card
ORD1233,2026-07-14,Color Pencils,School,10,45,80,800,450,350,43.75,Student,Cash
ORD0502,2026-07-14,Stapler,Office,7,45,75,525,315,210,40.0,Student,Cash
ORD1219,2026-07-14,Marker,Writing,1,20,35,35,20,15,42.857142857142854,Business,Cash
ORD1361,2026-07-14,Calculator,Office,4,180,300,1200,720,480,40.0,Individual,UPI
ORD0147,2026-07-14,Highlighter,Writing,10,20,35,350,200,150,42.857142857142854,Student,Card
ORD1938,2026-07-14,A4 Sheets,Paper,7,180,250,1750,1260,490,28.000000000000004,Individual,UPI
ORD0132,2026-07-14,Calculator,Office,9,180,300,2700,1620,1080,40.0,Student,Cash
ORD1671,2026-07-15,Pencil,Writing,7,4,8,56,28,28,50.0,Individual,UPI
ORD1651,2026-07-15,Stapler,Office,7,45,75,525,315,210,40.0,Individual,Cash
ORD0313,2026-07-15,Glue,School,3,15,25,75,45,30,40.0,Individual,UPI
ORD0367,2026-07-15,Color Pencils,School,1,45,80,80,45,35,43.75,Student,Card
ORD0621,2026-07-15,Gel Pen,Writing,5,10,20,100,50,50,50.0,Business,Cash
ORD1475,2026-07-15,Scissors,Office,6,25,45,270,150,120,44.44444444444444,Individual,Cash
ORD1589,2026-07-15,Pencil,Writing,8,4,8,64,32,32,50.0,Business,Cash
ORD0031,2026-07-15,Eraser,School,5,3,7,35,15,20,57.14285714285714,Business,Card
ORD1822,2026-07-15,Pencil,Writing,9,4,8,72,36,36,50.0,Student,UPI
ORD1262,2026-07-16,Pencil,Writing,7,4,8,56,28,28,50.0,Business,UPI
ORD0514,2026-07-16,Drawing Book,School,5,30,50,250,150,100,40.0,Student,Cash
ORD1952,2026-07-16,Highlighter,Writing,8,20,35,280,160,120,42.857142857142854,Individual,UPI
ORD0051,2026-07-16,Drawing Book,School,4,30,50,200,120,80,40.0,Business,Cash
ORD1340,2026-07-16,A4 Sheets,Paper,6,180,250,1500,1080,420,28.000000000000004,Individual,Cash
ORD1998,2026-07-16,Color Pencils,School,3,45,80,240,135,105,43.75,Business,Cash
ORD1525,2026-07-16,Gel Pen,Writing,2,10,20,40,20,20,50.0,Individual,UPI
ORD0043,2026-07-17,File,Office,5,18,35,175,90,85,48.57142857142857,Individual,Card
ORD0680,2026-07-17,Scissors,Office,4,25,45,180,100,80,44.44444444444444,Business,UPI
ORD0994,2026-07-17,Stapler,Office,5,45,75,375,225,150,40.0,Business,UPI
ORD1096,2026-07-17,Eraser,School,4,3,7,28,12,16,57.14285714285714,Student,UPI
ORD1943,2026-07-17,Notebook,Paper,5,35,60,300,175,125,41.66666666666667,Student,Card
ORD1510,2026-07-17,Glue,School,10,15,25,250,150,100,40.0,Individual,Card
ORD0890,2026-07-17,Eraser,School,1,3,7,7,3,4,57.14285714285714,Student,UPI
ORD0388,2026-07-17,Ball Pen,Writing,3,5,10,30,15,15,50.0,Business,Card
ORD1838,2026-07-17,File,Office,3,18,35,105,54,51,48.57142857142857,Individual,UPI
ORD0314,2026-07-17,Drawing Book,School,3,30,50,150,90,60,40.0,Business,UPI
ORD1582,2026-07-17,Gel Pen,Writing,8,10,20,160,80,80,50.0,Student,Cash
ORD0955,2026-07-18,File,Office,6,18,35,210,108,102,48.57142857142857,Student,Cash
ORD0832,2026-07-18,Pencil,Writing,7,4,8,56,28,28,50.0,Student,Cash
ORD1809,2026-07-18,Gel Pen,Writing,1,10,20,20,10,10,50.0,Student,UPI
ORD0387,2026-07-18,Eraser,School,3,3,7,21,9,12,57.14285714285714,Student,Card
ORD1730,2026-07-18,Drawing Book,School,4,30,50,200,120,80,40.0,Business,UPI
ORD0517,2026-07-18,Marker,Writing,5,20,35,175,100,75,42.857142857142854,Individual,Cash
ORD1324,2026-07-18,Calculator,Office,2,180,300,600,360,240,40.0,Student,UPI
ORD1478,2026-07-19,Marker,Writing,7,20,35,245,140,105,42.857142857142854,Individual,Card
ORD1562,2026-07-19,Pencil,Writing,5,4,8,40,20,20,50.0,Student,Cash
ORD1946,2026-07-19,Gel Pen,Writing,9,10,20,180,90,90,50.0,Business,Card
ORD1047,2026-07-19,Stapler,Office,10,45,75,750,450,300,40.0,Individual,UPI
ORD1282,2026-07-19,Highlighter,Writing,8,20,35,280,160,120,42.857142857142854,Individual,Cash
ORD1126,2026-07-19,Stapler,Office,7,45,75,525,315,210,40.0,Individual,UPI
ORD0729,2026-07-19,Gel Pen,Writing,6,10,20,120,60,60,50.0,Business,Card
ORD1147,2026-07-19,Calculator,Office,2,180,300,600,360,240,40.0,Student,Card
ORD1260,2026-07-19,Calculator,Office,1,180,300,300,180,120,40.0,Business,UPI
ORD0280,2026-07-19,Marker,Writing,8,20,35,280,160,120,42.857142857142854,Student,UPI
ORD1159,2026-07-19,Glue,School,9,15,25,225,135,90,40.0,Individual,UPI
ORD0689,2026-07-19,Notebook,Paper,6,35,60,360,210,150,41.66666666666667,Business,Card
ORD1961,2026-07-20,Glue,School,1,15,25,25,15,10,40.0,Business,UPI
ORD0486,2026-07-20,Drawing Book,School,7,30,50,350,210,140,40.0,Individual,Cash
ORD1476,2026-07-20,Calculator,Office,8,180,300,2400,1440,960,40.0,Student,UPI
ORD0197,2026-07-20,Marker,Writing,7,20,35,245,140,105,42.857142857142854,Individual,Cash
ORD0919,2026-07-21,Eraser,School,10,3,7,70,30,40,57.14285714285714,Business,Cash
ORD0085,2026-07-21,Marker,Writing,4,20,35,140,80,60,42.857142857142854,Business,Cash
ORD0139,2026-07-21,Drawing Book,School,10,30,50,500,300,200,40.0,Business,Card
ORD0754,2026-07-21,A4 Sheets,Paper,9,180,250,2250,1620,630,28.000000000000004,Individual,Card
ORD0320,2026-07-21,File,Office,5,18,35,175,90,85,48.57142857142857,Student,Card
ORD0584,2026-07-21,Notebook,Paper,2,35,60,120,70,50,41.66666666666667,Individual,UPI
ORD1140,2026-07-21,Pencil,Writing,5,4,8,40,20,20,50.0,Individual,UPI
ORD1292,2026-07-21,Glue,School,6,15,25,150,90,60,40.0,Individual,Card
ORD1132,2026-07-22,Glue,School,2,15,25,50,30,20,40.0,Student,Card
ORD1818,2026-07-22,Calculator,Office,3,180,300,900,540,360,40.0,Business,UPI
ORD0948,2026-07-22,Calculator,Office,8,180,300,2400,1440,960,40.0,Business,UPI
ORD0167,2026-07-22,Scissors,Office,9,25,45,405,225,180,44.44444444444444,Business,UPI
ORD0137,2026-07-22,Ball Pen,Writing,3,5,10,30,15,15,50.0,Individual,UPI
ORD1224,2026-07-22,Pencil,Writing,7,4,8,56,28,28,50.0,Business,Cash
ORD1048,2026-07-22,Gel Pen,Writing,8,10,20,160,80,80,50.0,Student,Card
ORD1591,2026-07-22,Calculator,Office,2,180,300,600,360,240,40.0,Student,UPI
ORD0931,2026-07-22,Ball Pen,Writing,1,5,10,10,5,5,50.0,Business,Card
ORD1990,2026-07-22,Notebook,Paper,2,35,60,120,70,50,41.66666666666667,Student,Cash
ORD1716,2026-07-22,Eraser,School,6,3,7,42,18,24,57.14285714285714,Individual,Card
ORD0363,2026-07-23,Scissors,Office,1,25,45,45,25,20,44.44444444444444,Individual,UPI
ORD0250,2026-07-23,Gel Pen,Writing,5,10,20,100,50,50,50.0,Individual,UPI
ORD1270,2026-07-23,Drawing Book,School,6,30,50,300,180,120,40.0,Student,Card
ORD0274,2026-07-23,Gel Pen,Writing,8,10,20,160,80,80,50.0,Student,Card
ORD0083,2026-07-23,File,Office,9,18,35,315,162,153,48.57142857142857,Business,UPI
ORD0646,2026-07-23,Marker,Writing,10,20,35,350,200,150,42.857142857142854,Individual,UPI
ORD1075,2026-07-23,File,Office,1,18,35,35,18,17,48.57142857142857,Business,Card
ORD0068,2026-07-24,Notebook,Paper,5,35,60,300,175,125,41.66666666666667,Individual,Card
ORD0002,2026-07-24,Notebook,Paper,4,35,60,240,140,100,41.66666666666667,Individual,UPI
ORD0018,2026-07-24,Stapler,Office,2,45,75,150,90,60,40.0,Business,UPI
ORD1434,2026-07-24,Drawing Book,School,1,30,50,50,30,20,40.0,Individual,Card
ORD2000,2026-07-24,Marker,Writing,1,20,35,35,20,15,42.857142857142854,Student,Cash
ORD1257,2026-07-24,Marker,Writing,8,20,35,280,160,120,42.857142857142854,Individual,Card
ORD0759,2026-07-24,Drawing Book,School,5,30,50,250,150,100,40.0,Individual,Card
ORD1253,2026-07-25,Scissors,Office,1,25,45,45,25,20,44.44444444444444,Student,Cash
ORD1532,2026-07-25,Stapler,Office,9,45,75,675,405,270,40.0,Business,Card
ORD1964,2026-07-25,Calculator,Office,8,180,300,2400,1440,960,40.0,Individual,Cash
ORD1398,2026-07-25,Stapler,Office,3,45,75,225,135,90,40.0,Business,Card
ORD0264,2026-07-25,File,Office,3,18,35,105,54,51,48.57142857142857,Student,Cash
ORD1307,2026-07-25,Stapler,Office,4,45,75,300,180,120,40.0,Business,Card
ORD0039,2026-07-25,Marker,Writing,2,20,35,70,40,30,42.857142857142854,Individual,Cash
ORD0864,2026-07-25,Calculator,Office,8,180,300,2400,1440,960,40.0,Individual,Cash
ORD1359,2026-07-26,Calculator,Office,7,180,300,2100,1260,840,40.0,Student,Cash
ORD1286,2026-07-26,File,Office,10,18,35,350,180,170,48.57142857142857,Individual,UPI
ORD0737,2026-07-26,Glue,School,2,15,25,50,30,20,40.0,Business,Card
ORD1273,2026-07-26,Highlighter,Writing,10,20,35,350,200,150,42.857142857142854,Student,Cash
ORD1820,2026-07-26,A4 Sheets,Paper,4,180,250,1000,720,280,28.000000000000004,Student,UPI
ORD1625,2026-07-26,Notebook,Paper,10,35,60,600,350,250,41.66666666666667,Individual,UPI
ORD0078,2026-07-26,Eraser,School,10,3,7,70,30,40,57.14285714285714,Student,Cash
ORD0956,2026-07-26,Ball Pen,Writing,6,5,10,60,30,30,50.0,Student,UPI
ORD1346,2026-07-26,Gel Pen,Writing,5,10,20,100,50,50,50.0,Business,Cash
ORD1138,2026-07-27,Scissors,Office,2,25,45,90,50,40,44.44444444444444,Business,Card
ORD0801,2026-07-27,Notebook,Paper,7,35,60,420,245,175,41.66666666666667,Business,Card
ORD1442,2026-07-27,Pencil,Writing,1,4,8,8,4,4,50.0,Business,Cash
ORD0947,2026-07-27,Notebook,Paper,10,35,60,600,350,250,41.66666666666667,Business,Card
ORD0976,2026-07-27,Marker,Writing,7,20,35,245,140,105,42.857142857142854,Student,Card
ORD0479,2026-07-27,Ball Pen,Writing,6,5,10,60,30,30,50.0,Student,UPI
ORD1888,2026-07-27,Eraser,School,5,3,7,35,15,20,57.14285714285714,Student,UPI
ORD0990,2026-07-27,A4 Sheets,Paper,1,180,250,250,180,70,28.000000000000004,Student,Cash
ORD1258,2026-07-27,Glue,School,3,15,25,75,45,30,40.0,Individual,Cash
ORD0493,2026-07-27,Marker,Writing,3,20,35,105,60,45,42.857142857142854,Business,Cash
ORD1966,2026-07-27,Ball Pen,Writing,8,5,10,80,40,40,50.0,Student,Card
ORD0469,2026-07-28,Ball Pen,Writing,4,5,10,40,20,20,50.0,Student,Card
ORD1797,2026-07-28,Eraser,School,8,3,7,56,24,32,57.14285714285714,Student,Cash
ORD0854,2026-07-28,Color Pencils,School,7,45,80,560,315,245,43.75,Student,UPI
ORD1468,2026-07-28,Ball Pen,Writing,4,5,10,40,20,20,50.0,Individual,Card
ORD0566,2026-07-28,Glue,School,6,15,25,150,90,60,40.0,Student,Card
ORD1319,2026-07-28,Eraser,School,6,3,7,42,18,24,57.14285714285714,Student,Cash
ORD1660,2026-07-28,Ball Pen,Writing,4,5,10,40,20,20,50.0,Student,UPI
ORD1583,2026-07-28,File,Office,5,18,35,175,90,85,48.57142857142857,Student,Cash
ORD1289,2026-07-28,Eraser,School,4,3,7,28,12,16,57.14285714285714,Student,UPI
ORD1256,2026-07-28,Glue,School,3,15,25,75,45,30,40.0,Business,UPI
ORD1963,2026-07-28,Stapler,Office,7,45,75,525,315,210,40.0,Business,Cash
ORD0662,2026-07-29,Scissors,Office,3,25,45,135,75,60,44.44444444444444,Business,Card
ORD0958,2026-07-29,Scissors,Office,8,25,45,360,200,160,44.44444444444444,Individual,UPI
ORD0159,2026-07-29,Glue,School,7,15,25,175,105,70,40.0,Student,Cash
ORD0205,2026-07-29,Glue,School,2,15,25,50,30,20,40.0,Business,Cash
ORD0571,2026-07-29,File,Office,1,18,35,35,18,17,48.57142857142857,Business,UPI
ORD1390,2026-07-29,Highlighter,Writing,4,20,35,140,80,60,42.857142857142854,Business,Card
ORD0824,2026-07-29,Gel Pen,Writing,7,10,20,140,70,70,50.0,Student,Card
ORD0580,2026-07-29,Marker,Writing,1,20,35,35,20,15,42.857142857142854,Individual,Card
ORD0256,2026-07-29,Eraser,School,2,3,7,14,6,8,57.14285714285714,Individual,Cash
ORD0906,2026-07-30,Color Pencils,School,7,45,80,560,315,245,43.75,Individual,Card
ORD1549,2026-07-30,Marker,Writing,4,20,35,140,80,60,42.857142857142854,Student,Cash
ORD1230,2026-07-30,Marker,Writing,1,20,35,35,20,15,42.857142857142854,Student,Card
ORD0069,2026-07-30,Gel Pen,Writing,9,10,20,180,90,90,50.0,Student,UPI
ORD0422,2026-07-30,Drawing Book,School,7,30,50,350,210,140,40.0,Student,UPI
ORD1999,2026-07-30,Calculator,Office,5,180,300,1500,900,600,40.0,Business,UPI
ORD0383,2026-07-31,Scissors,Office,9,25,45,405,225,180,44.44444444444444,Individual,Cash
ORD1293,2026-07-31,Stapler,Office,9,45,75,675,405,270,40.0,Individual,UPI
ORD0652,2026-07-31,Ball Pen,Writing,1,5,10,10,5,5,50.0,Student,UPI
ORD1382,2026-07-31,Eraser,School,1,3,7,7,3,4,57.14285714285714,Business,UPI
ORD0537,2026-07-31,Calculator,Office,1,180,300,300,180,120,40.0,Student,UPI
ORD1421,2026-07-31,A4 Sheets,Paper,4,180,250,1000,720,280,28.000000000000004,Student,Card
ORD0375,2026-07-31,Marker,Writing,4,20,35,140,80,60,42.857142857142854,Student,Card
ORD0591,2026-07-31,Drawing Book,School,2,30,50,100,60,40,40.0,Individual,Cash
ORD1107,2026-07-31,Notebook,Paper,4,35,60,240,140,100,41.66666666666667,Business,Card
ORD1702,2026-07-31,Marker,Writing,6,20,35,210,120,90,42.857142857142854,Student,Cash
ORD1579,2026-07-31,Notebook,Paper,9,35,60,540,315,225,41.66666666666667,Individual,Card
ORD1971,2026-07-31,Stapler,Office,5,45,75,375,225,150,40.0,Student,Cash
ORD0073,2026-08-01,Gel Pen,Writing,9,10,20,180,90,90,50.0,Business,UPI
ORD0611,2026-08-01,Calculator,Office,4,180,300,1200,720,480,40.0,Business,UPI
ORD0561,2026-08-01,Ball Pen,Writing,4,5,10,40,20,20,50.0,Student,UPI
ORD0532,2026-08-01,Eraser,School,7,3,7,49,21,28,57.14285714285714,Individual,UPI
ORD1874,2026-08-01,Highlighter,Writing,5,20,35,175,100,75,42.857142857142854,Individual,Cash
ORD1055,2026-08-01,A4 Sheets,Paper,9,180,250,2250,1620,630,28.000000000000004,Business,Cash
ORD1061,2026-08-01,Drawing Book,School,7,30,50,350,210,140,40.0,Student,Cash
ORD0834,2026-08-01,Marker,Writing,9,20,35,315,180,135,42.857142857142854,Business,Card
ORD0196,2026-08-02,Marker,Writing,7,20,35,245,140,105,42.857142857142854,Individual,UPI
ORD0402,2026-08-02,Ball Pen,Writing,10,5,10,100,50,50,50.0,Business,UPI
ORD0594,2026-08-02,Color Pencils,School,8,45,80,640,360,280,43.75,Individual,Cash
ORD1012,2026-08-02,Stapler,Office,3,45,75,225,135,90,40.0,Student,Card
ORD1665,2026-08-02,Drawing Book,School,5,30,50,250,150,100,40.0,Business,Cash
ORD1249,2026-08-02,Notebook,Paper,9,35,60,540,315,225,41.66666666666667,Individual,UPI
ORD1447,2026-08-02,Marker,Writing,4,20,35,140,80,60,42.857142857142854,Student,UPI
ORD0480,2026-08-03,Calculator,Office,8,180,300,2400,1440,960,40.0,Student,Cash
ORD1051,2026-08-03,File,Office,7,18,35,245,126,119,48.57142857142857,Student,UPI
ORD1157,2026-08-03,Gel Pen,Writing,10,10,20,200,100,100,50.0,Individual,Cash
ORD1872,2026-08-03,Scissors,Office,10,25,45,450,250,200,44.44444444444444,Business,Cash
ORD1345,2026-08-04,Ball Pen,Writing,5,5,10,50,25,25,50.0,Individual,Cash
ORD1753,2026-08-04,Pencil,Writing,10,4,8,80,40,40,50.0,Student,UPI
ORD1287,2026-08-04,Scissors,Office,10,25,45,450,250,200,44.44444444444444,Business,Card
ORD1449,2026-08-04,Notebook,Paper,7,35,60,420,245,175,41.66666666666667,Business,Cash
ORD1693,2026-08-04,Pencil,Writing,3,4,8,24,12,12,50.0,Student,Cash
ORD1547,2026-08-04,Gel Pen,Writing,1,10,20,20,10,10,50.0,Student,Card
ORD0557,2026-08-04,Gel Pen,Writing,8,10,20,160,80,80,50.0,Business,Card
ORD0885,2026-08-05,Scissors,Office,3,25,45,135,75,60,44.44444444444444,Individual,UPI
ORD0287,2026-08-05,File,Office,1,18,35,35,18,17,48.57142857142857,Business,Cash
ORD1380,2026-08-05,Color Pencils,School,2,45,80,160,90,70,43.75,Business,Card
ORD0932,2026-08-05,Calculator,Office,7,180,300,2100,1260,840,40.0,Individual,Cash
ORD0344,2026-08-05,Drawing Book,School,9,30,50,450,270,180,40.0,Business,UPI
ORD0599,2026-08-05,Eraser,School,10,3,7,70,30,40,57.14285714285714,Business,UPI
